canal A	canal B	canal C	ABC	AB	AC
67	50	52	0	52	50
61	42	45	0	45	42
65	44	53	0	53	44
63	49	47	0	47	49
69	55	57	0	57	55
55	46	39	0	39	46
63	52	47	0	47	52
49	39	34	0	34	39
72	57	55	0	55	57
61	43	40	0	40	43
55	42	43	0	43	42
53	41	37	0	37	41
56	42	43	0	43	42
51	41	36	0	36	41
68	48	48	0	48	48
71	52	57	0	57	52
53	43	42	0	42	43
66	55	45	0	45	55
61	42	44	0	44	42
56	39	46	0	46	39
60	38	43	0	43	38
53	40	33	0	33	40
61	47	40	0	40	47
63	52	50	0	50	52
61	47	47	0	47	47
59	45	48	0	48	45
52	33	39	0	39	33
49	38	36	0	36	38
77	64	53	0	53	64
68	49	52	0	52	49
55	42	40	0	40	42
73	58	54	0	54	58
71	55	52	0	52	55
59	49	45	0	45	49
64	47	46	0	46	47
68	50	53	0	53	50
55	41	42	0	42	41
76	58	56	0	56	58
60	49	40	0	40	49
67	52	50	0	50	52
60	41	44	0	44	41
58	48	41	0	41	48
65	48	46	0	46	48
74	57	58	0	58	57
67	48	55	0	55	48
84	63	68	0	68	63
78	56	52	0	52	56
65	49	54	0	54	49
59	44	43	0	43	44
67	46	47	0	47	46
70	57	53	0	53	57
53	43	39	0	39	43
64	45	47	0	47	45
60	41	53	0	53	41
66	45	51	0	51	45
70	49	56	0	56	49
62	38	50	0	50	38
58	49	44	0	44	49
63	45	47	0	47	45
66	47	49	0	49	47
66	50	52	0	52	50
43	30	34	0	34	30
50	38	34	0	34	38
65	55	42	0	42	55
70	58	57	0	57	58
74	57	60	0	60	57
72	55	53	0	53	55
80	59	57	0	57	59
67	48	57	0	57	48
48	41	28	0	28	41
53	36	38	0	38	36
59	46	44	0	44	46
61	51	46	0	46	51
66	52	49	0	49	52
61	45	46	0	46	45
53	39	41	0	41	39
61	44	45	0	45	44
58	42	41	0	41	42
72	62	54	0	54	62
57	39	43	0	43	39
61	50	45	0	45	50
69	55	55	0	55	55
57	45	44	0	44	45
67	52	51	0	51	52
72	58	56	0	56	58
60	52	35	0	35	52
62	50	44	0	44	50
62	47	45	0	45	47
69	56	54	0	54	56
67	47	54	0	54	47
84	61	68	0	68	61
57	39	44	0	44	39
77	54	64	0	64	54
64	42	49	0	49	42
60	47	52	0	52	47
59	41	42	0	42	41
60	45	48	0	48	45
54	39	43	0	43	39
59	46	41	0	41	46
66	57	48	0	48	57
47	34	35	0	35	34
64	45	52	0	52	45
70	55	55	0	55	55
66	46	55	0	55	46
70	54	53	0	53	54
66	47	50	0	50	47
62	50	44	0	44	50
55	39	42	0	42	39
86	68	64	0	64	68
61	44	45	0	45	44
55	38	43	0	43	38
73	56	49	0	49	56
45	29	36	0	36	29
57	42	45	0	45	42
59	42	46	0	46	42
60	46	45	0	45	46
78	58	57	0	57	58
75	57	56	0	56	57
67	44	52	0	52	44
59	40	48	0	48	40
67	55	44	0	44	55
78	58	60	0	60	58
62	40	45	0	45	40
57	41	42	0	42	41
45	37	32	0	32	37
72	62	48	0	48	62
68	53	50	0	50	53
67	54	52	0	52	54
66	47	44	0	44	47
65	44	55	0	55	44
56	42	42	0	42	42
57	45	42	0	42	45
67	54	53	0	53	54
73	58	50	0	50	58
59	41	49	0	49	41
68	50	53	0	53	50
53	44	42	0	42	44
72	57	51	0	51	57
70	51	51	0	51	51
61	45	45	0	45	45
58	41	49	0	49	41
62	43	49	0	49	43
66	49	47	0	47	49
74	53	53	0	53	53
60	45	46	0	46	45
49	35	37	0	37	35
71	57	54	0	54	57
59	45	39	0	39	45
54	47	41	0	41	47
59	42	43	0	43	42
59	46	45	0	45	46
78	51	64	0	64	51
71	50	49	0	49	50
50	41	41	0	41	41
53	42	39	0	39	42
69	55	43	0	43	55
77	63	54	0	54	63
52	42	40	0	40	42
69	56	45	0	45	56
49	38	40	0	40	38
70	47	54	0	54	47
48	38	35	0	35	38
57	44	42	0	42	44
61	48	42	0	42	48
45	29	36	0	36	29
58	47	41	0	41	47
70	54	55	0	55	54
49	42	28	0	28	42
55	41	43	0	43	41
72	54	62	0	62	54
55	46	40	0	40	46
54	41	43	0	43	41
60	46	40	0	40	46
60	49	44	0	44	49
56	42	45	0	45	42
83	62	62	0	62	62
60	42	46	0	46	42
64	51	47	0	47	51
77	52	58	0	58	52
59	45	44	0	44	45
70	53	47	0	47	53
60	44	46	0	46	44
61	45	43	0	43	45
60	48	46	0	46	48
69	57	51	0	51	57
66	45	54	0	54	45
60	47	44	0	44	47
53	38	43	0	43	38
68	51	57	0	57	51
54	39	41	0	41	39
63	50	50	0	50	50
66	54	48	0	48	54
47	32	33	0	33	32
59	43	48	0	48	43
45	36	33	0	33	36
64	50	42	0	42	50
77	54	56	0	56	54
55	42	40	0	40	42
56	41	41	0	41	41
60	44	41	0	41	44
60	42	48	0	48	42
64	47	49	0	49	47
75	55	58	0	58	55
53	36	43	0	43	36
71	52	57	0	57	52
74	60	49	0	49	60
58	45	43	0	43	45
59	43	44	0	44	43
52	38	42	0	42	38
76	55	58	0	58	55
63	44	40	0	40	44
59	44	51	0	51	44
61	45	45	0	45	45
77	63	55	0	55	63
65	53	48	0	48	53
67	52	49	0	49	52
61	45	45	0	45	45
58	43	40	0	40	43
58	45	38	0	38	45
59	41	46	0	46	41
68	56	44	0	44	56
65	55	45	0	45	55
61	44	45	0	45	44
66	52	49	0	49	52
79	62	66	0	66	62
59	42	45	0	45	42
47	36	35	0	35	36
57	40	40	0	40	40
52	40	39	0	39	40
64	51	43	0	43	51
58	42	43	0	43	42
66	51	49	0	49	51
67	55	52	0	52	55
59	43	48	0	48	43
64	48	50	0	50	48
64	49	50	0	50	49
74	51	56	0	56	51
66	48	49	0	49	48
68	53	51	0	51	53
70	50	60	0	60	50
82	61	56	0	56	61
63	48	48	0	48	48
80	62	56	0	56	62
56	44	43	0	43	44
73	59	62	0	62	59
59	44	45	0	45	44
59	43	42	0	42	43
68	53	53	0	53	53
64	44	54	0	54	44
65	45	50	0	50	45
59	41	42	0	42	41
61	51	47	0	47	51
79	60	54	0	54	60
68	53	48	0	48	53
62	49	49	0	49	49
61	47	46	0	46	47
63	50	47	0	47	50
57	42	48	0	48	42
58	38	40	0	40	38
57	42	40	0	40	42
67	46	51	0	51	46
72	54	54	0	54	54
61	45	46	0	46	45
63	52	47	0	47	52
62	53	40	0	40	53
69	49	49	0	49	49
73	52	52	0	52	52
55	41	42	0	42	41
61	43	46	0	46	43
60	48	41	0	41	48
55	46	36	0	36	46
55	39	42	0	42	39
72	53	58	0	58	53
77	61	60	0	60	61
68	54	51	0	51	54
63	48	46	0	46	48
60	45	51	0	51	45
54	43	39	0	39	43
67	53	49	0	49	53
52	40	42	0	42	40
73	58	55	0	55	58
66	49	47	0	47	49
61	46	47	0	47	46
71	52	53	0	53	52
54	41	42	0	42	41
76	57	60	0	60	57
61	39	53	0	53	39
57	42	44	0	44	42
49	33	41	0	41	33
72	51	48	0	48	51
54	42	38	0	38	42
44	34	34	0	34	34
51	44	30	0	30	44
76	65	44	0	44	65
66	42	51	0	51	42
78	57	55	0	55	57
70	53	54	0	54	53
73	52	58	0	58	52
59	53	44	0	44	53
63	50	44	0	44	50
57	46	40	0	40	46
68	42	54	0	54	42
65	51	47	0	47	51
57	43	46	0	46	43
68	54	50	0	50	54
61	44	41	0	41	44
53	43	41	0	41	43
61	45	46	0	46	45
57	45	36	0	36	45
60	47	44	0	44	47
51	33	40	0	40	33
65	46	47	0	47	46
73	57	53	0	53	57
65	48	47	0	47	48
69	49	55	0	55	49
67	48	44	0	44	48
52	40	39	0	39	40
59	43	50	0	50	43
65	52	43	0	43	52
68	53	53	0	53	53
72	55	56	0	56	55
51	35	35	0	35	35
74	50	55	0	55	50
68	45	50	0	50	45
52	39	41	0	41	39
68	57	53	0	53	57
61	43	45	0	45	43
64	45	55	0	55	45
60	47	43	0	43	47
53	40	40	0	40	40
50	41	40	0	40	41
56	45	45	0	45	45
65	49	48	0	48	49
60	46	43	0	43	46
52	31	40	0	40	31
60	42	45	0	45	42
70	54	51	0	51	54
60	44	46	0	46	44
71	57	53	0	53	57
66	51	51	0	51	51
55	41	44	0	44	41
70	53	56	0	56	53
63	44	49	0	49	44
56	40	40	0	40	40
60	49	49	0	49	49
64	50	42	0	42	50
68	51	47	0	47	51
60	45	48	0	48	45
56	40	42	0	42	40
58	39	44	0	44	39
53	39	39	0	39	39
48	35	37	0	37	35
69	52	54	0	54	52
63	44	51	0	51	44
62	45	46	0	46	45
77	57	57	0	57	57
76	54	48	0	48	54
74	57	56	0	56	57
56	45	40	0	40	45
69	51	50	0	50	51
67	48	53	0	53	48
62	47	47	0	47	47
57	37	48	0	48	37
53	41	45	0	45	41
55	40	43	0	43	40
70	52	52	0	52	52
66	48	48	0	48	48
61	46	44	0	44	46
65	46	49	0	49	46
48	41	35	0	35	41
53	35	44	0	44	35
72	52	49	0	49	52
59	41	42	0	42	41
75	55	57	0	57	55
60	50	37	0	37	50
54	42	37	0	37	42
57	44	40	0	40	44
70	51	51	0	51	51
62	45	52	0	52	45
58	44	44	0	44	44
71	52	51	0	51	52
59	41	47	0	47	41
56	45	37	0	37	45
59	43	45	0	45	43
67	45	53	0	53	45
61	49	44	0	44	49
51	38	36	0	36	38
53	45	39	0	39	45
67	58	48	0	48	58
70	53	52	0	52	53
54	41	42	0	42	41
77	61	56	0	56	61
65	39	52	0	52	39
60	45	45	0	45	45
52	42	42	0	42	42
52	43	37	0	37	43
68	49	50	0	50	49
65	48	51	0	51	48
61	46	49	0	49	46
49	38	38	0	38	38
70	49	53	0	53	49
57	41	45	0	45	41
62	47	47	0	47	47
63	46	48	0	48	46
60	46	46	0	46	46
57	42	41	0	41	42
61	40	45	0	45	40
75	60	56	0	56	60
63	53	45	0	45	53
77	59	53	0	53	59
69	53	53	0	53	53
61	41	50	0	50	41
65	42	56	0	56	42
40	33	32	0	32	33
67	56	51	0	51	56
65	48	48	0	48	48
58	41	43	0	43	41
58	41	40	0	40	41
66	46	47	0	47	46
65	48	47	0	47	48
55	36	50	0	50	36
56	40	42	0	42	40
61	50	45	0	45	50
78	68	61	0	61	68
67	52	49	0	49	52
67	58	49	0	49	58
73	55	57	0	57	55
65	47	54	0	54	47
66	43	56	0	56	43
60	46	43	0	43	46
56	44	38	0	38	44
69	58	44	0	44	58
60	44	45	0	45	44
64	47	49	0	49	47
72	55	55	0	55	55
53	42	39	0	39	42
67	52	48	0	48	52
68	52	48	0	48	52
63	46	50	0	50	46
51	41	41	0	41	41
62	36	50	0	50	36
68	50	48	0	48	50
57	40	47	0	47	40
59	52	42	0	42	52
71	49	58	0	58	49
61	45	51	0	51	45
63	44	47	0	47	44
52	36	43	0	43	36
56	40	42	0	42	40
58	45	37	0	37	45
75	56	60	0	60	56
69	52	56	0	56	52
76	52	55	0	55	52
56	46	40	0	40	46
58	46	39	0	39	46
63	49	47	0	47	49
64	51	50	0	50	51
73	56	55	0	55	56
71	53	53	0	53	53
59	46	42	0	42	46
59	45	40	0	40	45
69	51	57	0	57	51
61	47	49	0	49	47
72	54	58	0	58	54
73	60	55	0	55	60
53	40	39	0	39	40
78	62	57	0	57	62
78	61	57	0	57	61
48	37	41	0	41	37
62	49	43	0	43	49
58	42	43	0	43	42
59	42	45	0	45	42
61	51	45	0	45	51
71	58	45	0	45	58
65	50	48	0	48	50
49	40	35	0	35	40
60	45	49	0	49	45
54	38	40	0	40	38
70	54	58	0	58	54
63	43	47	0	47	43
61	45	48	0	48	45
68	53	51	0	51	53
59	46	42	0	42	46
48	36	38	0	38	36
60	47	49	0	49	47
62	47	45	0	45	47
43	34	28	0	28	34
63	46	49	0	49	46
62	42	51	0	51	42
66	50	52	0	52	50
59	46	45	0	45	46
69	52	50	0	50	52
63	46	45	0	45	46
66	51	51	0	51	51
72	52	57	0	57	52
61	45	42	0	42	45
58	45	37	0	37	45
58	34	47	0	47	34
59	41	43	0	43	41
66	45	54	0	54	45
51	35	39	0	39	35
68	52	54	0	54	52
57	43	43	0	43	43
52	34	40	0	40	34
70	49	47	0	47	49
76	57	59	0	59	57
58	45	42	0	42	45
61	51	45	0	45	51
66	47	49	0	49	47
72	56	55	0	55	56
61	44	48	0	48	44
61	50	45	0	45	50
31	24	23	0	23	24
70	47	52	0	52	47
68	57	48	0	48	57
57	42	48	0	48	42
63	44	50	0	50	44
54	35	42	0	42	35
58	45	50	0	50	45
60	49	43	0	43	49
55	44	40	0	40	44
74	57	58	0	58	57
59	45	42	0	42	45
65	38	53	0	53	38
63	44	47	0	47	44
61	48	51	0	51	48
57	48	43	0	43	48
59	39	48	0	48	39
44	33	33	0	33	33
51	40	39	0	39	40
67	46	50	0	50	46
45	31	36	0	36	31
50	41	40	0	40	41
63	47	47	0	47	47
58	48	45	0	45	48
63	49	43	0	43	49
68	47	49	0	49	47
77	53	60	0	60	53
61	43	48	0	48	43
57	38	48	0	48	38
62	51	43	0	43	51
66	54	49	0	49	54
57	40	46	0	46	40
54	42	38	0	38	42
67	47	45	0	45	47
49	38	35	0	35	38
64	48	48	0	48	48
52	37	38	0	38	37
62	51	39	0	39	51
67	47	52	0	52	47
64	47	54	0	54	47
79	58	52	0	52	58
76	56	53	0	53	56
65	51	46	0	46	51
62	40	49	0	49	40
57	43	36	0	36	43
65	48	47	0	47	48
73	57	55	0	55	57
67	49	51	0	51	49
53	37	39	0	39	37
62	41	54	0	54	41
69	57	50	0	50	57
52	43	37	0	37	43
62	45	48	0	48	45
72	51	51	0	51	51
66	52	54	0	54	52
71	51	55	0	55	51
64	52	47	0	47	52
64	45	52	0	52	45
62	45	41	0	41	45
64	50	47	0	47	50
68	59	46	0	46	59
70	50	54	0	54	50
58	44	42	0	42	44
53	38	40	0	40	38
50	33	40	0	40	33
72	53	58	0	58	53
49	37	36	0	36	37
74	55	51	0	51	55
66	52	49	0	49	52
69	43	56	0	56	43
71	52	49	0	49	52
64	48	47	0	47	48
60	38	47	0	47	38
74	60	48	0	48	60
52	38	39	0	39	38
68	49	49	0	49	49
68	49	54	0	54	49
67	53	46	0	46	53
61	53	49	0	49	53
66	45	50	0	50	45
61	42	45	0	45	42
74	60	55	0	55	60
64	48	45	0	45	48
63	43	50	0	50	43
73	57	60	0	60	57
51	41	40	0	40	41
60	44	44	0	44	44
62	50	42	0	42	50
65	48	45	0	45	48
66	57	46	0	46	57
58	41	43	0	43	41
50	36	39	0	39	36
65	47	46	0	46	47
56	41	44	0	44	41
54	42	40	0	40	42
61	40	52	0	52	40
77	55	58	0	58	55
48	39	37	0	37	39
61	48	44	0	44	48
54	34	43	0	43	34
63	51	49	0	49	51
67	54	47	0	47	54
64	48	43	0	43	48
52	41	33	0	33	41
69	50	45	0	45	50
62	42	49	0	49	42
53	38	43	0	43	38
64	54	47	0	47	54
63	44	48	0	48	44
61	50	44	0	44	50
68	51	55	0	55	51
60	48	39	0	39	48
63	43	52	0	52	43
71	54	54	0	54	54
45	33	33	0	33	33
66	52	54	0	54	52
59	48	46	0	46	48
64	49	47	0	47	49
65	50	47	0	47	50
60	48	43	0	43	48
68	50	50	0	50	50
59	44	49	0	49	44
62	48	46	0	46	48
68	49	51	0	51	49
53	38	40	0	40	38
55	44	42	0	42	44
61	44	48	0	48	44
63	50	50	0	50	50
70	51	51	0	51	51
61	45	48	0	48	45
73	55	55	0	55	55
66	47	50	0	50	47
55	41	44	0	44	41
65	47	48	0	48	47
70	54	54	0	54	54
70	50	52	0	52	50
68	52	49	0	49	52
53	44	37	0	37	44
57	44	41	0	41	44
60	49	42	0	42	49
67	53	51	0	51	53
70	54	49	0	49	54
68	52	58	0	58	52
69	50	49	0	49	50
74	56	50	0	50	56
62	44	47	0	47	44
65	51	49	0	49	51
60	41	46	0	46	41
61	52	40	0	40	52
66	51	39	0	39	51
73	56	57	0	57	56
71	51	51	0	51	51
74	46	55	0	55	46
70	54	50	0	50	54
67	51	51	0	51	51
63	50	46	0	46	50
62	49	40	0	40	49
59	40	40	0	40	40
58	41	47	0	47	41
65	51	54	0	54	51
70	55	50	0	50	55
59	43	47	0	47	43
55	48	35	0	35	48
65	54	52	0	52	54
58	41	45	0	45	41
60	45	42	0	42	45
78	62	54	0	54	62
64	44	50	0	50	44
69	52	51	0	51	52
76	60	52	0	52	60
68	46	50	0	50	46
67	47	47	0	47	47
68	55	48	0	48	55
68	55	51	0	51	55
69	56	52	0	52	56
56	41	45	0	45	41
62	46	46	0	46	46
65	43	53	0	53	43
46	35	35	0	35	35
68	52	48	0	48	52
79	52	62	0	62	52
69	57	48	0	48	57
65	51	51	0	51	51
59	43	42	0	42	43
57	42	42	0	42	42
69	57	41	0	41	57
72	51	57	0	57	51
62	45	46	0	46	45
74	60	56	0	56	60
79	57	62	0	62	57
56	46	37	0	37	46
70	48	57	0	57	48
52	35	40	0	40	35
60	42	45	0	45	42
64	54	52	0	52	54
59	46	43	0	43	46
63	42	45	0	45	42
65	50	46	0	46	50
64	54	44	0	44	54
60	47	40	0	40	47
55	41	43	0	43	41
49	40	34	0	34	40
69	48	52	0	52	48
52	41	36	0	36	41
71	54	55	0	55	54
62	47	47	0	47	47
62	51	45	0	45	51
61	46	48	0	48	46
59	41	44	0	44	41
69	56	47	0	47	56
72	50	61	0	61	50
57	44	44	0	44	44
49	40	32	0	32	40
60	49	41	0	41	49
59	39	50	0	50	39
64	48	48	0	48	48
70	50	53	0	53	50
51	38	37	0	37	38
56	42	42	0	42	42
64	46	47	0	47	46
58	42	47	0	47	42
68	55	50	0	50	55
48	35	34	0	34	35
69	54	54	0	54	54
51	41	42	0	42	41
62	49	43	0	43	49
48	31	42	0	42	31
73	53	57	0	57	53
63	49	45	0	45	49
56	43	46	0	46	43
75	55	57	0	57	55
71	54	57	0	57	54
53	40	37	0	37	40
78	57	58	0	58	57
75	60	58	0	58	60
70	48	50	0	50	48
58	46	34	0	34	46
73	51	61	0	61	51
58	45	40	0	40	45
66	52	47	0	47	52
60	45	47	0	47	45
53	39	41	0	41	39
56	45	41	0	41	45
77	55	58	0	58	55
60	46	46	0	46	46
62	49	44	0	44	49
56	41	43	0	43	41
62	49	42	0	42	49
71	50	52	0	52	50
66	52	49	0	49	52
68	52	55	0	55	52
58	45	42	0	42	45
58	39	48	0	48	39
61	44	45	0	45	44
63	51	51	0	51	51
64	51	47	0	47	51
49	34	34	0	34	34
60	43	51	0	51	43
65	44	50	0	50	44
60	42	41	0	41	42
56	42	41	0	41	42
64	46	52	0	52	46
58	44	41	0	41	44
63	49	44	0	44	49
57	44	33	0	33	44
56	35	46	0	46	35
65	51	56	0	56	51
54	46	38	0	38	46
60	46	43	0	43	46
82	65	63	0	63	65
58	50	41	0	41	50
69	54	52	0	52	54
56	42	42	0	42	42
58	43	40	0	40	43
62	52	49	0	49	52
68	55	49	0	49	55
74	46	62	0	62	46
63	48	48	0	48	48
64	49	47	0	47	49
50	40	34	0	34	40
56	40	46	0	46	40
52	36	44	0	44	36
55	44	40	0	40	44
66	47	48	0	48	47
69	49	50	0	50	49
55	40	40	0	40	40
59	45	52	0	52	45
53	36	43	0	43	36
58	37	46	0	46	37
72	56	53	0	53	56
64	51	45	0	45	51
59	48	39	0	39	48
63	47	53	0	53	47
52	40	36	0	36	40
57	43	39	0	39	43
67	48	50	0	50	48
67	51	50	0	50	51
59	49	44	0	44	49
48	34	37	0	37	34
54	43	41	0	41	43
52	40	37	0	37	40
64	48	43	0	43	48
58	47	45	0	45	47
66	46	50	0	50	46
61	49	48	0	48	49
62	46	45	0	45	46
45	29	35	0	35	29
57	43	43	0	43	43
60	47	42	0	42	47
61	47	41	0	41	47
63	50	49	0	49	50
61	48	51	0	51	48
66	48	49	0	49	48
68	54	49	0	49	54
56	42	42	0	42	42
58	40	44	0	44	40
53	40	43	0	43	40
66	47	45	0	45	47
68	46	51	0	51	46
55	39	42	0	42	39
67	49	51	0	51	49
54	35	46	0	46	35
66	54	48	0	48	54
65	48	47	0	47	48
75	53	55	0	55	53
60	47	46	0	46	47
61	45	44	0	44	45
58	41	44	0	44	41
62	47	39	0	39	47
62	46	49	0	49	46
45	33	33	0	33	33
56	40	45	0	45	40
74	60	52	0	52	60
68	55	49	0	49	55
62	46	48	0	48	46
70	54	53	0	53	54
53	33	44	0	44	33
67	52	49	0	49	52
68	52	46	0	46	52
62	41	49	0	49	41
80	57	61	0	61	57
61	48	40	0	40	48
52	32	41	0	41	32
58	46	39	0	39	46
71	52	58	0	58	52
58	49	43	0	43	49
60	53	47	0	47	53
61	39	54	0	54	39
70	52	55	0	55	52
62	50	50	0	50	50
44	27	38	0	38	27
68	46	55	0	55	46
52	41	38	0	38	41
60	46	39	0	39	46
75	57	60	0	60	57
63	50	40	0	40	50
66	49	51	0	51	49
58	45	45	0	45	45
69	50	58	0	58	50
64	49	47	0	47	49
76	59	59	0	59	59
50	38	36	0	36	38
71	63	49	0	49	63
53	40	38	0	38	40
62	47	44	0	44	47
51	40	43	0	43	40
51	43	37	0	37	43
50	38	36	0	36	38
74	57	56	0	56	57
48	33	34	0	34	33
74	58	55	0	55	58
59	41	43	0	43	41
57	42	41	0	41	42
62	50	44	0	44	50
53	37	37	0	37	37
61	47	44	0	44	47
71	58	50	0	50	58
72	49	58	0	58	49
63	47	49	0	49	47
50	40	37	0	37	40
70	51	48	0	48	51
62	47	45	0	45	47
58	38	47	0	47	38
61	44	49	0	49	44
61	51	42	0	42	51
67	47	51	0	51	47
66	52	45	0	45	52
59	45	42	0	42	45
78	55	55	0	55	55
62	45	43	0	43	45
53	39	42	0	42	39
57	45	42	0	42	45
54	41	36	0	36	41
61	46	42	0	42	46
72	48	53	0	53	48
66	46	49	0	49	46
66	47	53	0	53	47
55	38	38	0	38	38
66	42	57	0	57	42
59	48	48	0	48	48
69	52	55	0	55	52
63	50	46	0	46	50
53	41	39	0	39	41
60	44	50	0	50	44
67	48	56	0	56	48
60	48	50	0	50	48
63	46	47	0	47	46
70	55	56	0	56	55
58	46	47	0	47	46
74	53	56	0	56	53
59	42	45	0	45	42
66	47	55	0	55	47
76	64	56	0	56	64
61	45	47	0	47	45
71	42	57	0	57	42
58	46	42	0	42	46
61	46	48	0	48	46
61	44	48	0	48	44
56	44	44	0	44	44
64	45	45	0	45	45
67	47	42	0	42	47
68	55	49	0	49	55
80	62	57	0	57	62
63	41	50	0	50	41
58	41	44	0	44	41
54	42	37	0	37	42
62	50	46	0	46	50
69	56	56	0	56	56
64	46	50	0	50	46
66	50	47	0	47	50
61	43	47	0	47	43
70	57	52	0	52	57
57	40	46	0	46	40
75	61	50	0	50	61
74	62	44	0	44	62
63	42	47	0	47	42
68	48	54	0	54	48
56	40	48	0	48	40
74	54	51	0	51	54
66	51	53	0	53	51
58	41	44	0	44	41
53	41	38	0	38	41
59	44	46	0	46	44
74	60	57	0	57	60
65	52	42	0	42	52
59	42	43	0	43	42
64	49	49	0	49	49
69	53	55	0	55	53
79	61	48	0	48	61
47	39	37	0	37	39
57	45	39	0	39	45
63	46	43	0	43	46
67	51	53	0	53	51
56	44	40	0	40	44
84	58	63	0	63	58
70	57	54	0	54	57
64	53	42	0	42	53
70	53	56	0	56	53
71	59	53	0	53	59
66	48	51	0	51	48
55	38	41	0	41	38
57	43	37	0	37	43
50	39	32	0	32	39
60	46	37	0	37	46
60	47	38	0	38	47
65	52	49	0	49	52
76	49	63	0	63	49
66	43	44	0	44	43
62	41	46	0	46	41
59	43	50	0	50	43
56	42	33	0	33	42
56	42	45	0	45	42
61	40	52	0	52	40
73	50	55	0	55	50
52	38	37	0	37	38
84	62	61	0	61	62
57	46	43	0	43	46
66	45	51	0	51	45
58	47	40	0	40	47
51	42	34	0	34	42
59	46	42	0	42	46
72	57	53	0	53	57
58	43	48	0	48	43
57	41	45	0	45	41
52	41	37	0	37	41
61	43	52	0	52	43
59	43	46	0	46	43
50	40	36	0	36	40
58	43	44	0	44	43
73	56	51	0	51	56
60	48	46	0	46	48
57	45	40	0	40	45
69	48	46	0	46	48
69	53	48	0	48	53
67	45	53	0	53	45
62	50	47	0	47	50
55	42	39	0	39	42
59	43	44	0	44	43
60	45	44	0	44	45
57	46	40	0	40	46
49	36	38	0	38	36
51	37	33	0	33	37
55	36	39	0	39	36
57	45	49	0	49	45
79	60	54	0	54	60
58	38	49	0	49	38
59	46	43	0	43	46
67	51	57	0	57	51
50	38	39	0	39	38
56	44	39	0	39	44
59	47	48	0	48	47
52	41	32	0	32	41
49	41	34	0	34	41
79	60	58	0	58	60
78	62	55	0	55	62
58	45	42	0	42	45
54	34	42	0	42	34
53	36	49	0	49	36
51	40	39	0	39	40
56	47	43	0	43	47
57	41	43	0	43	41
74	53	56	0	56	53
53	40	39	0	39	40
57	46	44	0	44	46
58	40	46	0	46	40
63	41	49	0	49	41
64	45	52	0	52	45
58	36	44	0	44	36
69	54	49	0	49	54
48	38	39	0	39	38
62	48	51	0	51	48
62	49	43	0	43	49
69	55	57	0	57	55
66	54	48	0	48	54
57	43	48	0	48	43
68	52	57	0	57	52
54	47	40	0	40	47
59	49	45	0	45	49
59	47	40	0	40	47
60	50	41	0	41	50
62	49	43	0	43	49
62	48	47	0	47	48
59	48	48	0	48	48
57	41	38	0	38	41
67	54	52	0	52	54
51	38	39	0	39	38
61	50	46	0	46	50
56	42	47	0	47	42
70	55	53	0	53	55
67	50	48	0	48	50
64	55	47	0	47	55
51	38	41	0	41	38
65	48	46	0	46	48
63	54	45	0	45	54
54	39	41	0	41	39
68	52	49	0	49	52
60	42	50	0	50	42
62	44	49	0	49	44
69	52	44	0	44	52
53	39	36	0	36	39
59	44	46	0	46	44
42	28	33	0	33	28
60	36	46	0	46	36
53	39	35	0	35	39
57	40	42	0	42	40
53	38	37	0	37	38
64	47	48	0	48	47
64	47	51	0	51	47
64	48	48	0	48	48
72	47	65	0	65	47
58	46	44	0	44	46
68	47	50	0	50	47
72	52	52	0	52	52
60	46	45	0	45	46
65	53	49	0	49	53
61	42	50	0	50	42
60	47	45	0	45	47
69	46	51	0	51	46
57	45	41	0	41	45
70	50	55	0	55	50
73	44	59	0	59	44
46	34	31	0	31	34
52	39	41	0	41	39
60	49	37	0	37	49
67	55	48	0	48	55
73	53	54	0	54	53
70	53	51	0	51	53
61	42	49	0	49	42
61	50	46	0	46	50
61	45	43	0	43	45
59	42	48	0	48	42
61	44	45	0	45	44
72	51	59	0	59	51
61	46	51	0	51	46
66	49	52	0	52	49
60	36	48	0	48	36
64	49	51	0	51	49
60	45	48	0	48	45
59	33	46	0	46	33
54	44	31	0	31	44
69	51	50	0	50	51
66	50	48	0	48	50
60	43	49	0	49	43
68	44	59	0	59	44
57	44	44	0	44	44
71	54	53	0	53	54
69	50	52	0	52	50
60	48	39	0	39	48
56	42	39	0	39	42
64	41	48	0	48	41
58	37	49	0	49	37
70	53	51	0	51	53
68	53	53	0	53	53
54	42	39	0	39	42
59	42	50	0	50	42
71	52	50	0	50	52
59	45	44	0	44	45
68	48	53	0	53	48
56	48	42	0	42	48
56	39	44	0	44	39
75	56	54	0	54	56
63	47	48	0	48	47
72	52	56	0	56	52
57	45	37	0	37	45
67	55	49	0	49	55
63	45	55	0	55	45
63	47	44	0	44	47
68	46	48	0	48	46
71	58	49	0	49	58
57	41	45	0	45	41
59	48	39	0	39	48
67	54	51	0	51	54
63	44	48	0	48	44
67	48	49	0	49	48
66	50	52	0	52	50
58	37	53	0	53	37
61	40	48	0	48	40
70	48	57	0	57	48
62	54	43	0	43	54
53	36	40	0	40	36
61	46	45	0	45	46
65	54	49	0	49	54
64	45	52	0	52	45
74	58	55	0	55	58
73	49	56	0	56	49
75	55	51	0	51	55
63	44	49	0	49	44
67	48	50	0	50	48
58	39	43	0	43	39
55	44	44	0	44	44
49	31	41	0	41	31
57	39	46	0	46	39
58	44	41	0	41	44
